###FILE ALREADY PARSED###
128198.53 0 4
128198.53 0 2
128198.53 0 3
128393.29 0 2
128393.29 0 3
128588.04 0 2
128588.04 0 7
128588.04 0 3
128782.8-129074.93000000001 0 5
128782.8 0 1
128782.8-129074.93000000001 0 6
128977.55 0 7
128977.55 0 1
129172.31 0 2
129172.31 0 1
129367.06 0 2
129367.06 0 7
129367.06 0 3
129561.82 0 1
129561.82 0 2
129756.57 0 2
129756.57 0 7
129756.57 0 3
129951.32 0 2
129951.32 0 3
130146.08 0 3
130146.08 0 7
130146.08 0 2
130340.83-130632.96 0 4
130340.83-130632.96 0 6
130340.83 0 1
130535.59 0 7
130535.59 0 1
130730.34 0 2
130730.34 0 1
130925.1 0 7
130925.1 0 3
130925.1 0 2
131119.85 0 2
131119.85 0 1
131217.23 0 7
131314.61 0 2
131314.61 0 3
131314.61 0 4
131509.36 0 2
131509.36 0 3
131704.12 0 2
131704.12 0 3
131704.12 0 7
131898.87-132191 0 6
131898.87 0 1
131898.87-132191 0 5
132093.63 0 7
132093.63 0 1
132288.38 0 2
132288.38 0 1
132483.13 0 2
132483.13 0 7
132483.13 0 3
132677.89 0 2
132677.89 0 1
132872.64 0 3
132872.64 0 7
132872.64 0 2
133067.4 0 2
133067.4 0 3
133262.15 0 7
133262.15 0 3
133262.15 0 2
133456.91-133749.04 0 4
133456.91 0 1
133456.91-133749.04 0 5
133651.66 0 7
133651.66 0 1
133846.42 0 2
133846.42 0 1
134041.17 0 3
134041.17 0 7
134041.17 0 2
134235.92 0 2
134235.92 0 1
134430.68 0 4
134430.68 0 7
134430.68 0 3
134430.68 0 2
134625.44 0 2
134625.44 0 3
134820.19 0 2
134820.19 0 7
134820.19 0 3
135014.94 0 4
135014.94-135307.07 0 6
135014.94 0 1
135014.94-135307.07 0 5
135209.7 0 1
135404.45 0 2
135404.45 0 1
135599.21 0 2
135599.21 0 7
135599.21 0 3
135793.96 0 2
135793.96 0 1
135988.72 0 2
135988.72 0 7
135988.72 0 3
136183.47 0 2
136183.47 0 7
136183.47 0 3
136183.47 0 4
136378.23 0 2
136378.23 0 3
136572.98 0 7
136572.98-136865.11000000002 0 6
136572.98-136865.11000000002 0 4
136572.98 0 1
136767.73 0 7
136767.73 0 1
136962.49 0 1
136962.49 0 7
136962.49 0 2
137157.24 0 2
137157.24 0 3
137157.24 0 7
137352 0 1
137352 0 6
137352 0 2
137546.75-137936.26 0 2
138131.02-138617.91 0 3
138715.28-139202.17 0 5
139299.55-139786.44 0 4
139883.81-140175.94 0 4
140273.32-140565.45 0 1
140662.83-141149.72 0 2
141247.09-141733.98 0 3
141831.36-142318.25 0 5
142415.62-142707.75 0 4
142999.88-143194.64 0 6
143194.64 0 7
143389.39-143584.15000000002 0 7
143778.9 0 7
143778.9 0 1
143778.9 0 2
143973.66 0 2
143973.66 0 7
144168.41 0 7
144168.41 0 2
144168.41 0 1
144168.41 0 3
144363.17 0 2
144363.17 0 7
144557.92 0 1
144557.92 0 7
144557.92 0 2
144655.3 0 3
144752.67 0 2
144752.68 0 7
144850.05 0 3
144947.43 0 1
144947.43 0 3
144947.43 0 7
144947.43 0 2
145142.18 0 2
145142.19 0 7
145336.94 0 1
145336.94 0 7
145336.94 0 2
145531.69 0 2
145531.7 0 6
145726.45 0 1
145726.45 0 3
145726.45 0 6
145726.45 0 2
145921.2 0 2
145921.21 0 6
146115.96 0 1
146115.96 0 6
146115.96 0 2
146213.33 0 3
146310.71 0 6
146310.71 0 2
146408.09 0 3
146505.47 0 6
146505.47 0 3
146505.47 0 2
146505.47 0 1
146700.22 0 6
146700.22 0 2
146894.98 0 2
146894.98 0 5
146894.98 0 1
147089.73 0 5
147089.73 0 2
147284.48 0 2
147284.49 0 1
147284.49 0 3
147284.49 0 5
147479.24 0 5
147479.24 0 2
147673.99 0 2
147674 0 1
147674 0 5
147771.37 0 3
147868.75 0 5
147868.75 0 2
147966.13 0 3
148063.5 0 2
148063.51 0 5
148063.51 0 1
148063.51 0 3
148258.26 0 5
148258.26 0 2
148453.01 0 2
148453.02 0 1
148453.02 0 5
148647.77 0 6
148647.77 0 2
148842.52 0 3
148842.52 0 1
148842.52 0 6
148842.52 0 2
149037.28 0 2
149037.28 0 6
149232.03 0 1
149232.03 0 6
149232.03 0 2
149329.41 0 3
149426.79 0 2
149426.79 0 6
149524.16 0 3
149621.54 0 5
149621.54 0 1
149621.54 0 3
149621.54 0 2
149816.3 0 3
149816.3 0 5
149913.67 0 3
150011.05 0 1
150011.05 0 7
150011.05 0 2
150205.8 0 2
150205.81 0 7
150400.56 0 7
150400.56 0 1
150400.56 0 4
150400.56 0 2
150400.56 0 3
150595.31 0 2
150595.32 0 7
150790.07 0 1
150790.07 0 7
150790.07 0 2
150887.45 0 3
150984.82 0 7
150984.82 0 2
151082.2 0 3
151179.58 0 7
151179.58 0 1
151179.58 0 3
151179.58 0 2
151374.33 0 7
151374.33 0 2
151569.09 0 7
151569.09 0 1
151569.09 0 2
151763.84 0 6
151763.84 0 2
151958.6 0 2
151958.6 0 1
151958.6 0 6
151958.6 0 3
152153.35 0 6
152153.35 0 2
152348.1 0 2
152348.11 0 1
152348.11 0 6
152445.48 0 3
152542.86 0 6
152542.86 0 2
152640.24 0 3
152737.61 0 2
152737.62 0 1
152737.62 0 6
152737.62 0 3
152932.37 0 6
152932.37 0 2
153127.12 0 2
153127.13 0 5
153127.13 0 1
153321.88 0 5
153321.88 0 2
153516.63 0 2
153516.64 0 5
153516.64 0 3
153516.64 0 1
153711.39 0 5
153711.39 0 2
153906.14 0 1
153906.14 0 5
153906.14 0 2
154003.52 0 3
154100.9 0 2
154100.9 0 5
154198.27 0 3
154295.65 0 3
154295.65 0 5
154295.65 0 1
154295.65 0 2
154490.41 0 2
154490.41 0 5
154685.16 0 1
154685.16 0 5
154685.16 0 2
154879.91 0 2
154879.92 0 4
155074.67 0 4
155074.67 0 3
155074.67 0 1
155074.67 0 2
155269.42 0 2
155269.43 0 4
155464.18 0 1
155464.18 0 4
155464.18 0 2
155561.56 0 3
155658.93 0 4
155658.93 0 2
155756.31 0 3
155853.69-156048.45 0 6
155853.69 0 3
155853.69 0 2
155853.69 0 1
156243.2 0 5
156243.2 0 3
156243.2 0 4
156243.2 0 1
156437.95 0 4
156632.71 0 1
156632.71 0 3
156632.71 0 4
156827.46 0 4
157022.22 0 4
157022.22 0 1
157216.97 0 4
157411.72 0 4
157411.72 0 3
157411.72 0 1
157606.48 0 4
157801.23 0 4
157801.23 0 1
157995.99 0 4
158190.74 0 1
158190.74 0 3
158190.74 0 4
158385.5 0 4
158580.25 0 4
158580.25 0 1
158775.01 0 4
158969.76 0 4
158969.76 0 3
158969.76 0 1
159164.52 0 4
159359.27 0 4
159359.27 0 1
159554.03 0 4
159748.78 0 4
159748.78 0 1
159748.78 0 3
159943.53 0 4
160138.29 0 4
160138.29 0 1
160333.04 0 4
160527.8 0 4
160527.8 0 3
160527.8 0 1
160722.55 0 4
160917.31 0 4
160917.31 0 1
161112.06 0 4
161306.82 0 4
161306.82 0 3
161306.82 0 1
161501.57 0 4
161696.33 0 4
161696.33 0 1
161891.08 0 4
162085.84 0 4
162085.84 0 3
162085.84 0 1
162280.59 0 4
162475.34 0 4
162475.34 0 5
162475.34 0 1
162670.1 0 4
162864.85 0 1
162864.85 0 3
162864.85 0 4
163059.61 0 4
163254.36 0 4
163254.36 0 1
163449.12 0 4
163643.87 0 4
163643.87 0 3
163643.87 0 1
163838.63 0 4
164033.38 0 4
164033.38 0 1
164228.14 0 4
164422.89 0 4
164422.89 0 1
164422.89 0 3
164617.64 0 4
164812.4 0 4
164812.4 0 1
165007.15 0 4
165201.91 0 1
165201.91 0 3
165201.91-165494.04 0 7
165201.91 0 4
165396.66 0 4
165591.42 0 4
165591.42 0 1
165786.17 0 4
165980.93 0 1
165980.93 0 3
165980.93 0 4
166175.68 0 4
166370.44 0 4
166370.44 0 1
166565.19 0 4
166759.95 0 4
166759.95 0 3
166759.95 0 1
166954.7 0 4
167149.45 0 4
167149.45 0 1
167344.21 0 4
167538.96 0 4
167538.96 0 1
167538.96 0 3
167733.72 0 4
167928.47 0 4
167928.47 0 1
168123.23 0 4
168317.98 0 4
168317.98 0 3
168317.98-168610.11000000002 0 7
168317.98 0 1
168512.74 0 4
168707.49 0 4
168707.49 0 1
168902.25 0 4
169097 0 4
169097 0 3
169097 0 1
169291.76 0 4
169486.51 0 4
169486.51 0 1
169681.27 0 4
169876.02 0 1
169876.02 0 3
169876.02 0 4
170070.77 0 4
170265.53 0 4
170265.53 0 1
170460.28 0 4
170655.04 0 4
170655.04 0 3
170655.04 0 1
170849.79 0 4
171044.55 0 4
171044.55 0 1
171239.3 0 4
171434.06-171726.19 0 7
171434.06 0 3
171434.06 0 4
171434.06 0 1
171628.81 0 4
171823.57 0 4
171823.57 0 1
172018.32 0 4
172213.08 0 4
172213.08 0 3
172213.08 0 1
172407.83 0 4
172602.58 0 4
172602.58 0 1
172797.34 0 4
172992.09 0 4
172992.09 0 3
172992.09 0 1
173186.85 0 4
173381.6 0 4
173381.6 0 1
173576.36 0 4
173771.11 0 4
173771.11 0 3
173771.11 0 1
173965.87 0 4
174160.62 0 4
174160.62 0 1
174355.38 0 4
174550.13 0 4
174550.13 0 3
174550.13-174842.26 0 7
174550.13 0 1
174744.88 0 4
174939.64 0 2
174939.64 0 7
174939.64 0 1
174939.64 0 3
175134.39 0 7
175134.39 0 2
175329.15 0 7
175329.15 0 2
175329.15 0 1
175329.15 0 3
175523.9 0 7
175523.9 0 1
175523.9 0 2
175523.9 0 3
175718.66 0 7
175718.66 0 2
175913.41 0 1
175913.41 0 7
175913.41 0 3
175913.41 0 2
176108.17 0 6
176108.17 0 2
176108.17 0 3
176108.17 0 1
176302.92 0 6
176302.92 0 2
176497.68 0 1
176497.68 0 6
176497.68 0 2
176497.68 0 3
176692.43 0 6
176692.43 0 2
176887.19 0 6
176887.19 0 2
176887.19 0 1
176887.19 0 3
177081.94 0 6
177081.94 0 2
177081.94 0 3
177081.94 0 1
177276.69 0 6
177276.7 0 2
177471.45 0 2
177471.45 0 3
177471.45 0 1
177471.45-177666.2 0 6
177666.2 0 2
177666.2-177860.96000000002 0 3
177666.2-177860.96000000002 0 4
177860.96 0 2
178055.71 0 7
178055.71 0 1
178055.71 0 2
178055.71 0 3
178250.47 0 7
178250.47 0 2
178445.22 0 2
178445.22 0 1
178445.22 0 7
178445.22 0 3
178639.98 0 7
178639.98 0 2
178639.98 0 1
178639.98 0 3
178834.73 0 7
178834.73 0 2
179029.49 0 7
179029.49 0 1
179029.49 0 2
179029.49 0 3
179224.24 0 6
179224.24 0 1
179224.24 0 2
179224.24 0 3
179419 0 2
179419 0 6
179613.75 0 6
179613.75 0 1
179613.75 0 2
179613.75 0 3
179808.5 0 6
179808.51 0 2
180003.26 0 2
180003.26 0 6
180003.26 0 1
180003.26 0 3
180198.01 0 6
180198.01 0 2
180198.01 0 1
180198.01 0 3
180392.77 0 2
180392.77 0 6
180587.52-180782.27 0 6
180587.52 0 1
180587.52 0 2
180587.52 0 3
180782.28 0 2
180782.28-180977.04 0 3
180782.28-180977.04 0 4
180977.03 0 2
181171.79 0 5
181171.79 0 2
181171.79 0 1
181171.79 0 3
181366.54 0 5
181366.54 0 2
181561.3 0 5
181561.3 0 1
181561.3 0 3
181561.3 0 2
181756.05 0 5
181756.05 0 2
181756.05 0 1
181756.05 0 3
181950.81 0 2
181950.81 0 5
182145.56 0 5
182145.56 0 2
182145.56 0 1
182145.56 0 3
182340.31 0 5
182340.32 0 1
182340.32 0 3
182340.32 0 2
182535.07 0 5
182535.07 0 2
182729.82 0 5
182729.82 0 2
182729.82 0 3
182729.82 0 1
182924.58 0 2
182924.58 0 5
183119.33 0 5
183119.33 0 2
183119.33 0 3
183119.33 0 1
183314.09 0 5
183314.09 0 1
183314.09 0 2
183314.09 0 3
183508.84 0 5
183508.84 0 2
183703.6 0 5
183703.6 0 1
183703.6 0 2
183703.6 0 3
183898.35 0 2
183898.35-184093.1 0 7
183898.35-184093.11000000002 0 3
183898.35-184093.11000000002 0 4
184093.11 0 2
184287.86 0 5
184287.86 0 2
184287.86 0 1
184287.86 0 3
184482.62 0 5
184482.62 0 2
184677.37 0 5
184677.37 0 2
184677.37 0 1
184677.37 0 3
184872.12 0 1
184872.12 0 2
184872.12 0 5
184872.12 0 3
185066.88 0 5
185066.88 0 2
185261.63 0 5
185261.63 0 2
185261.63 0 3
185261.63 0 1
185456.39 0 3
185456.39 0 2
185456.39 0 1
185456.39 0 5
185651.14 0 5
185651.14 0 2
185845.9 0 5
185845.9 0 2
185845.9 0 1
185845.9 0 3
186040.65 0 5
186040.65 0 2
186235.41 0 5
186235.41 0 2
186235.41 0 1
186235.41 0 3
186430.16 0 5
186430.16 0 2
186430.16 0 1
186430.16 0 3
186624.92 0 5
186624.92 0 3
186624.92 0 1
186819.67 0 5
186819.67 0 4
186819.67 0 2
186917.05 0 3
187014.43-187209.18 0 7
187014.43 0 2
187014.43 0 4
187111.8 0 3
187209.18 0 2
187209.18 0 4
187306.56 0 3
187403.93 0 4
187403.93 0 2
187403.93 0 3
187598.69 0 3
187598.69 0 2
187793.44 0 7
187793.44 0 2
187793.44 0 3
187988.2-188280.33000000002 0 6
187988.2-188280.33000000002 0 5
187988.2 0 1
188182.95 0 1
188182.95 0 7
188377.71 0 2
188377.71 0 1
188572.46 0 7
188572.46 0 3
188572.46 0 2
188767.22 0 2
188767.22 0 1
188961.97 0 3
188961.97 0 2
188961.97 0 7
189156.73 0 3
189156.73 0 2
189351.48 0 3
189351.48 0 7
189351.48 0 2
189546.23-189838.36000000002 0 5
189546.23-189838.36000000002 0 4
189546.23 0 1
189740.99 0 1
189740.99 0 7
189935.74 0 1
189935.74 0 2
190130.5 0 7
190130.5 0 2
190130.5 0 3
190325.25 0 1
190325.25 0 2
190520.01 0 4
190520.01 0 7
190520.01 0 2
190520.01 0 3
190714.76 0 3
190714.76 0 2
190909.52 0 7
190909.52 0 3
190909.52 0 2
191104.27 0 1
191104.27-191396.4 0 6
191104.27-191396.4 0 5
191299.03 0 1
191299.03 0 7
191493.78 0 1
191493.78 0 2
191688.54 0 7
191688.54 0 3
191688.54 0 2
191883.29 0 2
191883.29 0 1
192078.04 0 2
192078.04 0 3
192078.04 0 7
192272.8 0 3
192272.8 0 2
192467.55 0 7
192467.55 0 2
192467.55 0 3
192662.31-192954.44 0 6
192662.31-192954.44 0 4
192662.31 0 1
192857.06 0 1
192857.06 0 7
193051.82 0 1
193051.82 0 2
193246.57 0 3
193246.57 0 2
193246.57 0 7
193441.33 0 1
193441.33 0 2
193538.7 0 7
193636.08 0 4
193636.08 0 2
193636.08 0 3
193830.84 0 3
193830.84 0 2
194025.59 0 3
194025.59 0 7
194025.59 0 2
194220.35 0 1
194220.35-194512.48 0 5
194220.35-194512.48 0 6
194415.1 0 1
194415.1 0 7
194609.85 0 1
194609.85 0 2
194804.61 0 7
194804.61 0 3
194804.61 0 2
194999.36 0 1
194999.36 0 2
195194.12 0 7
195194.12 0 2
195194.12 0 3
195388.87 0 3
195388.87 0 2
195583.63 0 3
195583.63 0 2
195583.63 0 7
195778.38-196070.51 0 5
195778.38-196070.51 0 4
195778.38 0 1
195973.14 0 1
195973.14 0 7
196167.89 0 1
196167.89 0 2
196362.65 0 7
196362.65 0 3
196362.65 0 2
196557.4 0 1
196557.4 0 2
196752.16 0 7
196752.16 0 4
196752.16 0 2
196752.16 0 3
196946.91 0 3
196946.91 0 2
197141.66 0 7
197141.66 0 2
197141.66 0 3
197336.42 0 4
197336.42 0 1
197336.42-197628.55000000002 0 5
197336.42-197628.55000000002 0 6
197531.17 0 1
197725.93 0 1
197725.93 0 2
197920.68 0 7
197920.68 0 2
197920.68 0 3
198115.44 0 1
198115.44 0 2
198310.19 0 7
198310.19 0 3
198310.19 0 2
198504.95 0 7
198504.95 0 2
198504.95 0 4
198504.95 0 3
198699.7 0 3
198699.7 0 2
198894.46-199186.59 0 6
198894.46 0 7
198894.46 0 1
198894.46-199186.59 0 4
199089.21 0 1
199089.21 0 7
199283.97 0 7
199283.97 0 2
199283.97 0 1
199478.72 0 3
199478.72 0 2
199478.72 0 7
199673.47 0 6
199673.47 0 2
199673.47 0 1
199868.23 0 3
199868.23 0 7
199868.23-200257.74000000002 0 5
199868.23 0 2
200062.98 0 3
200062.98 0 2
200257.74 0 3
200257.74 0 2
200452.49-200842 0 7
200452.49-200744.62 0 6
200452.49 0 1
200647.25 0 1
200842 0 2
200842 0 1
201036.76 0 3
201036.76 0 2
201231.51 0 2
201231.51 0 1
201426.27-201815.78 0 5
201426.27 0 2
201426.27 0 3
201621.02 0 2
201621.02 0 3
201815.78 0 3
201815.78 0 2
202010.53-202400.04 0 6
202010.53-202302.66 0 5
202010.53 0 1
202205.29 0 1
202400.04 0 2
202400.04 0 1
202594.79 0 2
202594.79 0 3
202789.55 0 2
202789.55 0 1
202984.3-203373.81 0 5
202984.3 0 3
202984.3 0 2
203179.06 0 3
203179.06 0 2
203373.81 0 2
203373.81 0 3
203568.57-203958.08000000002 0 7
203568.57-203860.7 0 6
203568.57 0 1
203763.32 0 1
203958.08 0 2
203958.08 0 1
204152.83 0 2
204152.83 0 3
204347.59 0 2
204347.59 0 1
204542.34-204931.85 0 5
204542.34-204931.85 0 7
204542.34 0 2
204542.34 0 3
204737.09 0 2
204737.09 0 3
204931.85 0 2
204931.85 0 3
205126.6-205710.86000000002 0 7
205126.6-205418.73 0 4
205126.6 0 1
205126.6-205710.86000000002 0 6
205321.36 0 1
205516.11 0 2
205516.11 0 1
205710.87 0 2
205710.87 0 3
205905.62 0 2
205905.62 0 1
206100.38 0 2
206100.38 0 4
206100.38 0 3
206100.38-206489.89 0 5
206295.13 0 2
206295.13 0 3
206489.89 0 2
206489.89 0 3
206684.64 0 1
206684.64-206976.77000000002 0 6
206684.64-207268.90000000002 0 7
206879.4 0 1
207074.15 0 2
207074.15 0 1
207268.9 0 2
207268.9 0 3
207463.66 0 2
207463.66 0 1
207658.41 0 2
207658.41 0 3
207658.41-208047.92 0 5
207853.17 0 2
207853.17 0 3
208047.92 0 2
208047.92 0 3
208242.68-208632.19 0 6
208242.68 0 1
208242.68-208534.81 0 5
208437.43 0 1
208632.19 0 2
208632.19 0 1
208826.94 0 2
208826.94 0 3
209021.7 0 2
209021.7 0 1
209216.45-209605.96000000002 0 5
209216.45 0 2
209216.45 0 3
209411.21 0 2
209411.21 0 3
209605.96 0 2
209605.96 0 3
209800.71-210190.22 0 7
209800.71-210092.84 0 6
209800.71 0 1
209995.47 0 1
210190.22 0 2
210190.22 0 1
210384.98 0 2
210384.98 0 3
210579.73 0 2
210579.73 0 1
210774.49 0 2
210774.49-211164 0 6
210774.49 0 3
210969.24 0 2
210969.24 0 3
211164 0 2
211164 0 3
211358.75 0 1
211358.75-211650.88 0 4
211358.75-213111.54 0 7
211358.75-218564.67 0 5
211553.51 0 1
211748.26 0 1
211748.26 0 2
211748.26 0 3
211845.64 0 3
211943.02 0 3
211943.02 0 2
211943.02 0 4
212040.39 0 4
212137.77-214669.58 0 1
212137.77-218759.43 0 2
212137.77 0 3
