###FILE ALREADY PARSED###
141255.56-142667.08 0 4
141961.32-142667.08000000002 0 3
142667.08-143019.96 0 5
142667.08-143372.84 0 2
143019.96-143372.84 0 7
143372.84-144078.6 0 6
143372.84-144078.6 0 1
144078.59-144784.35 0 7
144078.59-144784.35 0 5
144784.35-145490.11000000002 0 1
144784.35-145490.11000000002 0 4
145490.11-146195.87 0 2
145490.11-145842.99 0 5
145842.99-146019.43 0 6
146019.43-146195.87 0 5
146195.87-146901.63 0 4
146195.87-146901.63 0 3
146901.62-148313.13999999998 0 4
146901.62-147607.38 0 5
147607.38-148313.14 0 3
148313.14-149018.90000000002 0 2
148313.14-148666.02000000002 0 5
148666.02-149018.9 0 7
149018.9-149724.66 0 1
149018.9-149724.66 0 6
149724.66-150474.52 0 7
149724.66-150474.52 0 5
150474.51-151224.37 0 4
150474.51-151224.37 0 1
151224.37-152119.69 0 2
151224.37-151672.03 0 5
151672.04-151895.87 0 6
151895.87-152119.69999999998 0 5
152119.7-153015.02000000002 0 4
152119.7-153015.02000000002 0 3
153015.02-155029.49 0 6
153015.02-155029.49 0 2
